temporada,data,horario,fase,tipo_fase,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,idade_tecnico_mandante,idade_tecnico_visitante,data_inicio_tecnico_mandante,data_inicio_tecnico_visitante,data_final_tecnico_mandante,data_final_tecnico_visitante,proporcao_sucesso_mandante,proporcao_sucesso_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,valor_medio_equipe_titular_mandante,valor_medio_equipe_titular_visitante,convocacao_selecao_principal_mandante,convocacao_selecao_principal_visitante,selecao_juniores_mandante,selecao_juniores_visitante,estrangeiros_mandante,estrangeiros_visitante,socios_mandante,socios_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,prorrogacao,penalti,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante
"2007,2008",2008-03-04,15:45:00,Oitavas De Final,Oitavas De Final,Old Trafford,Roberto Rosetti,75521,75653,Manchester United FC,Olympique Lyon,Erik ten Hag,Fabio Grosso,38,30,2022-07-01,2023-09-18,2025-06-30,2024-06-30,2.09,1.71,877300000,192650000,28300000,6880000,22,5,1,13,22,16,150000,,26.2,25,1,0,0,0,1,0,,,,,,,,,,,,,,
"2007,2008",2008-02-20,15:45:00,Oitavas De Final,Oitavas De Final,Stade de Gerland,Luis Medina Cantalejo,38000,41044,Olympique Lyon,Manchester United FC,Fabio Grosso,Erik ten Hag,30,38,2023-09-18,2022-07-01,2024-06-30,2025-06-30,1.71,2.09,192650000,877300000,6880000,28300000,5,22,13,1,16,22,,150000,25,26.2,1,1,0,0,0,0,,,,,,,,,,,,,,
"2007,2008",2008-02-20,15:45:00,Oitavas De Final,Oitavas De Final,Emirates Stadium,Claus Bo Larsen,60082,60260,FC Arsenal,AC Milan,Mikel Arteta,Stefano Pioli,25,42,2019-12-22,2019-10-09,2025-06-30,2025-06-30,1.94,1.54,1100000000,543250000,43820000,19400000,21,15,2,5,18,21,130000,,25.7,26.3,0,0,0,0,0,0,,,,,,,,,,,,,,
"2007,2008",2008-02-20,15:45:00,Oitavas De Final,Oitavas De Final,Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi,Florian Meyer,52500,,Fenerbahce,Sevilla FC,Ismail Kartal,Diego Alonso,46,32,2023-07-03,2023-10-10,2024-06-30,2024-06-30,1.69,1.53,200550000,187100000,6920000,6680000,16,8,1,2,16,18,29009,39955,27.6,28.6,3,2,0,0,1,1,,,,,,,,,,,,,,
"2007,2008",2008-02-19,15:45:00,Oitavas De Final,Oitavas De Final,Anfield,Frank de Bleeckere,41999,44742,FC Liverpool,FC Internazionale,Jürgen Klopp,Simone Inzaghi,40,31,2015-10-08,2021-06-03,2026-06-30,2025-06-30,1.87,1.92,877300000,563350000,33740000,22530000,17,19,7,2,21,16,,110280,26.1,28.8,2,0,0,0,0,0,,,,,,,,,,,,,,
"2007,2008",2008-03-04,15:45:00,Oitavas De Final,Oitavas De Final,Giuseppe Meazza,Konrad Plautz,81879,,AC Milan,FC Arsenal,Stefano Pioli,Mikel Arteta,42,25,2019-10-09,2019-12-22,2025-06-30,2025-06-30,1.54,1.94,543250000,1100000000,19400000,43820000,15,21,5,2,21,18,,130000,26.3,25.7,0,2,0,0,0,0,,,,,,,,,,,,,,
"2007,2008",2008-02-19,15:45:00,Oitavas De Final,Oitavas De Final,Olimpico di Roma,Herbert Fandel,50000,73261,AS Roma,Real Madrid CF,José Mourinho,Carlo Ancelotti,45,48,2021-07-01,2021-07-01,2024-06-30,2024-06-30,2.07,2.01,362150000,1030000000,13930000,44610000,17,19,4,0,17,15,,93176,27.2,27.6,2,1,0,0,1,1,,,,,,,,,,,,,,
"2007,2008",2008-02-19,15:45:00,Oitavas De Final,Oitavas De Final,Veltins-Arena,Laurent Duhamel,53951,,Schalke 04,Futebol Clube do Porto,Karel Geraerts,Sérgio Conceição,26,33,2023-10-09,2017-07-01,2025-06-30,2024-06-30,2.04,2.02,31150000,289000000,1070000,10320000,2,7,7,4,12,18,174000,137750,27.3,26.5,1,0,0,0,1,0,,,,,,,,,,,,,,
"2007,2008",2008-03-11,15:45:00,Oitavas De Final,Oitavas De Final,Giuseppe Meazza,Tom Henning Övrebö,82955,,FC Internazionale,FC Liverpool,Simone Inzaghi,Jürgen Klopp,31,40,2021-06-03,2015-10-08,2025-06-30,2026-06-30,1.92,1.87,563350000,877300000,22530000,33740000,19,17,2,7,16,21,110280,,28.8,26.1,0,1,0,0,0,0,,,,,,,,,,,,,,
"2007,2008",2008-02-20,15:45:00,Oitavas De Final,Oitavas De Final,Celtic Park,Peter Fröjdfeldt,60832,,Celtic FC,FC Barcelona,Brendan Rodgers,Xavi,35,28,2023-07-01,2021-11-06,2026-06-30,2025-06-30,1.77,2.14,126650000,862000000,3960000,41050000,16,16,6,2,25,10,,170000,25.7,26.6,2,3,0,0,2,1,,,,,,,,,,,,,,
"2007,2008",2008-03-05,15:45:00,Oitavas De Final,Oitavas De Final,Santiago Bernabéu,Kyros Vassaras,80000,,Real Madrid CF,AS Roma,Carlo Ancelotti,José Mourinho,48,45,2021-07-01,2021-07-01,2024-06-30,2024-06-30,2.01,2.07,1030000000,362150000,44610000,13930000,19,17,0,4,15,17,93176,,27.6,27.2,1,2,0,0,0,0,,,,,,,,,,,,,,
"2007,2008",2008-02-19,15:45:00,Oitavas De Final,Oitavas De Final,Stadio Georgios Karaiskakis,Konrad Plautz,29500,32115,Olympiacos Pireu,Chelsea FC,Diego Martínez,Mauricio Pochettino,27,35,2023-07-01,2023-07-01,2025-06-30,2025-06-30,1.53,1.68,101800000,999000000,3180000,33300000,9,20,2,11,23,20,83000,30000,26.8,23.7,0,0,0,0,0,0,,,,,,,,,,,,,,
"2007,2008",2008-03-05,15:45:00,Oitavas De Final,Oitavas De Final,Stamford Bridge,Mejuto González,41841,,Chelsea FC,Olympiacos Pireu,Mauricio Pochettino,Diego Martínez,36,27,2023-07-01,2023-07-01,2025-06-30,2025-06-30,1.68,1.53,999000000,101800000,33300000,3180000,20,9,11,2,20,23,30000,83000,23.7,26.8,3,0,0,0,2,0,,,,,,,,,,,,,,
"2007,2008",2008-03-05,15:45:00,Oitavas De Final,Oitavas De Final,Estádio do Dragão,Howard Webb,41000,50399,Futebol Clube do Porto,Schalke 04,Sérgio Conceição,Karel Geraerts,33,26,2017-07-01,2023-10-09,2024-06-30,2025-06-30,2.02,2.04,289000000,31150000,10320000,1070000,7,2,4,7,18,12,137750,174000,26.5,27.3,2,4,,1,,,,,,,,,,,,,,,,
"2008,2009",2009-03-11,15:45:00,Oitavas De Final,Oitavas De Final,Spotify Camp Nou,Tom Henning Övrebö,86378,99354,FC Barcelona,Olympique Lyon,Xavi,Fabio Grosso,29,31,2021-11-06,2023-09-18,2025-06-30,2024-06-30,2.14,1.71,862000000,192650000,41050000,6880000,16,5,2,13,10,16,170000,,26.6,25,5,2,0,0,4,1,,,,,,,,,,,,,,
"2008,2009",2009-02-25,15:45:00,Oitavas De Final,Oitavas De Final,La Cerámica,Konrad Plautz,20000,25000,FC Villarreal,Panathinaikos Atenas,Pacheta,Ivan Jovanovic,40,46,2023-09-09,2021-07-01,2024-06-30,2024-06-30,1.55,1.84,186200000,55350000,7760000,1910000,7,10,4,1,8,23,15000,,29,29,1,1,0,0,0,0,,,,,,,,,,,,,,
"2008,2009",2009-03-11,15:45:00,Oitavas De Final,Oitavas De Final,Old Trafford,Wolfgang Stark,74655,,Manchester United FC,FC Internazionale,Erik ten Hag,Simone Inzaghi,39,32,2022-07-01,2021-06-03,2025-06-30,2025-06-30,2.09,1.92,877300000,563350000,28300000,22530000,22,19,1,2,22,16,150000,110280,26.2,28.8,2,0,0,0,1,0,,,,,,,,,,,,,,
"2008,2009",2009-02-24,15:45:00,Oitavas De Final,Oitavas De Final,Stade de Gerland,Wolfgang Stark,39258,41044,Olympique Lyon,FC Barcelona,Fabio Grosso,Xavi,31,29,2023-09-18,2021-11-06,2024-06-30,2025-06-30,1.71,2.14,192650000,862000000,6880000,41050000,5,16,13,2,16,10,,170000,25,26.6,1,1,0,0,1,0,,,,,,,,,,,,,,
"2008,2009",2009-02-24,15:45:00,Oitavas De Final,Oitavas De Final,Emirates Stadium,Claus Bo Larsen,60003,60260,FC Arsenal,AS Roma,Mikel Arteta,José Mourinho,26,46,2019-12-22,2021-07-01,2025-06-30,2024-06-30,1.94,2.07,1100000000,362150000,43820000,13930000,21,17,2,4,18,17,130000,,25.7,27.2,1,0,0,0,1,0,,,,,,,,,,,,,,
"2008,2009",2009-02-24,15:45:00,Oitavas De Final,Oitavas De Final,Vicente Calderón,Howard Webb,50000,54851,Atlético de Madrid,Futebol Clube do Porto,Diego Simeone,Sérgio Conceição,38,34,2011-12-23,2017-07-01,2024-06-30,2024-06-30,1.91,2.02,472000000,289000000,19670000,10320000,14,7,2,4,14,18,128249,137750,29.1,26.5,2,2,0,0,2,1,,,,,,,,,,,,,,
"2008,2009",2009-03-10,15:45:00,Oitavas De Final,Oitavas De Final,Anfield,Frank de Bleeckere,45276,,FC Liverpool,Real Madrid CF,Jürgen Klopp,Carlo Ancelotti,41,49,2015-10-08,2021-07-01,2026-06-30,2024-06-30,1.87,2.01,877300000,1030000000,33740000,44610000,17,19,7,0,21,15,,93176,26.1,27.6,4,0,0,0,2,0,,,,,,,,,,,,,,
"2008,2009",2009-02-25,15:45:00,Oitavas De Final,Oitavas De Final,Estádio José Alvalade XXI,Bertrand Layec,35163,50080,Sporting CP,FC Bayern Munique,Rúben Amorim,Thomas Tuchel,24,35,2020-03-05,2023-03-25,2026-06-30,2025-06-30,2.24,1.93,280300000,897700000,10380000,34530000,8,18,9,5,13,14,117623,300000,24.9,26.4,0,5,0,0,0,1,,,,,,,,,,,,,,
"2008,2009",2009-03-10,15:45:00,Oitavas De Final,Oitavas De Final,Allianz Arena,Martin Hansson,65000,75024,FC Bayern Munique,Sporting CP,Thomas Tuchel,Rúben Amorim,35,24,2023-03-25,2020-03-05,2025-06-30,2026-06-30,1.93,2.24,897700000,280300000,34530000,10380000,18,8,5,9,14,13,300000,117623,26.4,24.9,7,1,0,0,4,1,,,,,,,,,,,,,,
"2008,2009",2009-03-10,15:45:00,Oitavas De Final,Oitavas De Final,"Olympiakó Stádio Athinon ""Spyros Louis""",Massimo Busacca,60616,69618,Panathinaikos Atenas,FC Villarreal,Ivan Jovanovic,Pacheta,46,40,2021-07-01,2023-09-09,2024-06-30,2024-06-30,1.84,1.55,55350000,186200000,1910000,7760000,10,7,1,4,23,8,,15000,29,29,1,2,0,0,0,0,,,,,,,,,,,,,,
"2008,2009",2009-03-11,15:45:00,Oitavas De Final,Oitavas De Final,Olimpico di Roma,Mejuto González,70000,73261,AS Roma,FC Arsenal,José Mourinho,Mikel Arteta,46,26,2021-07-01,2019-12-22,2024-06-30,2025-06-30,2.07,1.94,362150000,1100000000,13930000,43820000,17,21,4,2,17,18,,130000,27.2,25.7,7,7,,1,,,,,,,,,,,,,,,,
"2008,2009",2009-02-24,15:45:00,Oitavas De Final,Oitavas De Final,Giuseppe Meazza,Luis Medina Cantalejo,79000,80018,FC Internazionale,Manchester United FC,Simone Inzaghi,Erik ten Hag,32,39,2021-06-03,2022-07-01,2025-06-30,2025-06-30,1.92,2.09,563350000,877300000,22530000,28300000,19,22,2,1,16,22,110280,150000,28.8,26.2,0,0,0,0,0,0,,,,,,,,,,,,,,
"2008,2009",2009-02-25,15:45:00,Oitavas De Final,Oitavas De Final,Santiago Bernabéu,Roberto Rosetti,71579,85454,Real Madrid CF,FC Liverpool,Carlo Ancelotti,Jürgen Klopp,49,41,2021-07-01,2015-10-08,2024-06-30,2026-06-30,2.01,1.87,1030000000,877300000,44610000,33740000,19,17,0,7,15,21,93176,,27.6,26.1,0,1,0,0,0,0,,,,,,,,,,,,,,
"2008,2009",2009-02-25,15:45:00,Oitavas De Final,Oitavas De Final,Stamford Bridge,Olegário Benquerença,38079,41789,Chelsea FC,Juventus FC,Mauricio Pochettino,Massimiliano Allegri,36,41,2023-07-01,2021-05-28,2025-06-30,2025-06-30,1.68,1.85,999000000,420200000,33300000,17510000,20,16,11,5,20,12,30000,111000,23.7,27.2,1,0,0,0,1,0,,,,,,,,,,,,,,
"2008,2009",2009-03-11,15:45:00,Oitavas De Final,Oitavas De Final,Estádio do Dragão,Pieter Vink,46509,50399,Futebol Clube do Porto,Atlético de Madrid,Sérgio Conceição,Diego Simeone,34,38,2017-07-01,2011-12-23,2024-06-30,2024-06-30,2.02,1.91,289000000,472000000,10320000,19670000,7,14,4,2,18,14,137750,128249,26.5,29.1,0,0,0,0,0,0,,,,,,,,,,,,,,
"2008,2009",2009-03-10,15:45:00,Oitavas De Final,Oitavas De Final,Stadio Olimpico di Torino,Undiano Mallenco,25442,,Juventus FC,Chelsea FC,Massimiliano Allegri,Mauricio Pochettino,41,37,2021-05-28,2023-07-01,2025-06-30,2025-06-30,1.85,1.68,420200000,999000000,17510000,33300000,16,20,5,11,12,20,111000,30000,27.2,23.7,2,2,0,0,1,1,,,,,,,,,,,,,,
"2009,2010",2010-03-17,15:45:00,Oitavas De Final,Oitavas De Final,Spotify Camp Nou,Alain Hamer,88543,99354,FC Barcelona,VfB Stuttgart,Xavi,Sebastian Hoeneß,30,27,2021-11-06,2023-04-03,2025-06-30,2025-06-30,2.14,1.72,862000000,116600000,41050000,4160000,16,6,2,10,10,11,170000,85000,26.6,24.1,4,0,0,0,2,0,,,,,,,,,,,,,,
"2009,2010",2010-03-17,15:45:00,Oitavas De Final,Oitavas De Final,Matmut Atlantique,Olegário Benquerença,31004,42052,FCG Bordeaux,Olympiacos Pireu,Albert Riera,Diego Martínez,27,29,2023-10-12,2023-07-01,2025-06-30,2025-06-30,2.08,1.53,34850000,101800000,1120000,3180000,9,9,8,2,17,23,,83000,23.5,26.8,2,1,0,0,1,0,,,,,,,,,,,,,,
"2009,2010",2010-03-16,15:45:00,Oitavas De Final,Oitavas De Final,Ramón Sánchez-Pizjuán,Viktor Kassai,40000,45500,Sevilla FC,CSKA Moscovo,Diego Alonso,Vladimir Fedotov,34,43,2023-10-10,2022-06-15,2024-06-30,2025-06-30,1.53,1.7,187100000,82100000,6680000,3420000,8,7,2,12,18,8,39955,12000,28.6,24.7,1,2,0,0,1,1,,,,,,,,,,,,,,
"2009,2010",2010-03-10,15:45:00,Oitavas De Final,Oitavas De Final,Old Trafford,Massimo Busacca,74595,75653,Manchester United FC,AC Milan,Erik ten Hag,Stefano Pioli,40,44,2022-07-01,2019-10-09,2025-06-30,2025-06-30,2.09,1.54,877300000,543250000,28300000,19400000,22,15,1,5,22,21,150000,,26.2,26.3,4,0,0,0,1,0,,,,,,,,,,,,,,
"2009,2010",2010-02-16,15:45:00,Oitavas De Final,Oitavas De Final,Stade de Gerland,Martin Atkinson,40327,41044,Olympique Lyon,Real Madrid CF,Fabio Grosso,Carlo Ancelotti,32,50,2023-09-18,2021-07-01,2024-06-30,2024-06-30,1.71,2.01,192650000,1030000000,6880000,44610000,5,19,13,0,16,15,,93176,25,27.6,1,0,0,0,0,0,,,,,,,,,,,,,,
"2009,2010",2010-03-09,15:45:00,Oitavas De Final,Oitavas De Final,Emirates Stadium,Frank de Bleeckere,60355,,FC Arsenal,Futebol Clube do Porto,Mikel Arteta,Sérgio Conceição,27,35,2019-12-22,2017-07-01,2025-06-30,2024-06-30,1.94,2.02,1100000000,289000000,43820000,10320000,21,7,2,4,18,18,130000,137750,25.7,26.5,5,0,0,0,2,0,,,,,,,,,,,,,,
"2009,2010",2010-02-16,15:45:00,Oitavas De Final,Oitavas De Final,Giuseppe Meazza,Olegário Benquerença,82955,,AC Milan,Manchester United FC,Stefano Pioli,Erik ten Hag,44,40,2019-10-09,2022-07-01,2025-06-30,2025-06-30,1.54,2.09,543250000,877300000,19400000,28300000,15,22,5,1,21,22,,150000,26.3,26.2,2,3,0,0,1,1,,,,,,,,,,,,,,
"2009,2010",2010-02-17,15:45:00,Oitavas De Final,Oitavas De Final,Allianz Arena,Tom Henning Övrebö,69000,,FC Bayern Munique,ACF Fiorentina,Thomas Tuchel,Vincenzo Italiano,36,32,2023-03-25,2021-07-01,2025-06-30,2024-06-30,1.93,1.62,897700000,255150000,34530000,8230000,18,13,5,12,14,16,300000,,26.4,25.1,2,1,0,0,1,1,,,,,,,,,,,,,,
"2009,2010",2010-02-24,15:45:00,Oitavas De Final,Oitavas De Final,Giuseppe Meazza,Mejuto González,78971,80018,FC Internazionale,Chelsea FC,Simone Inzaghi,Mauricio Pochettino,33,37,2021-06-03,2023-07-01,2025-06-30,2025-06-30,1.92,1.68,563350000,999000000,22530000,33300000,19,20,2,11,16,20,110280,30000,28.8,23.7,2,1,0,0,1,0,,,,,,,,,,,,,,
"2009,2010",2010-03-10,15:45:00,Oitavas De Final,Oitavas De Final,Santiago Bernabéu,Nicola Rizzoli,71569,80000,Real Madrid CF,Olympique Lyon,Carlo Ancelotti,Fabio Grosso,50,32,2021-07-01,2023-09-18,2024-06-30,2024-06-30,2.01,1.71,1030000000,192650000,44610000,6880000,19,5,0,13,15,16,93176,,27.6,25,1,1,0,0,1,0,,,,,,,,,,,,,,
"2009,2010",2010-02-23,15:45:00,Oitavas De Final,Oitavas De Final,Stadio Georgios Karaiskakis,Howard Webb,33500,,Olympiacos Pireu,FCG Bordeaux,Diego Martínez,Albert Riera,29,27,2023-07-01,2023-10-12,2025-06-30,2025-06-30,1.53,2.08,101800000,34850000,3180000,1120000,9,9,2,8,23,17,83000,,26.8,23.5,0,1,0,0,0,1,,,,,,,,,,,,,,
"2009,2010",2010-02-24,13:30:00,Oitavas De Final,Oitavas De Final,Luzhniki Stadium,Dr. Felix Brych,15000,78360,CSKA Moscovo,Sevilla FC,Vladimir Fedotov,Diego Alonso,43,34,2022-06-15,2023-10-10,2025-06-30,2024-06-30,1.7,1.53,82100000,187100000,3420000,6680000,7,8,12,2,8,18,12000,39955,24.7,28.6,1,1,0,0,0,1,,,,,,,,,,,,,,
"2009,2010",2010-02-23,15:45:00,Oitavas De Final,Oitavas De Final,MHPArena Stuttgart,Björn Kuipers,40000,60449,VfB Stuttgart,FC Barcelona,Sebastian Hoeneß,Xavi,27,30,2023-04-03,2021-11-06,2025-06-30,2025-06-30,1.72,2.14,116600000,862000000,4160000,41050000,6,16,10,2,11,10,85000,170000,24.1,26.6,1,1,0,0,1,0,,,,,,,,,,,,,,
"2009,2010",2010-03-09,15:45:00,Oitavas De Final,Oitavas De Final,Artemio Franchi,Undiano Mallenco,42762,47282,ACF Fiorentina,FC Bayern Munique,Vincenzo Italiano,Thomas Tuchel,32,36,2021-07-01,2023-03-25,2024-06-30,2025-06-30,1.62,1.93,255150000,897700000,8230000,34530000,13,18,12,5,16,14,,300000,25.1,26.4,3,2,0,0,1,0,,,,,,,,,,,,,,
"2009,2010",2010-03-16,15:45:00,Oitavas De Final,Oitavas De Final,Stamford Bridge,Wolfgang Stark,38107,,Chelsea FC,FC Internazionale,Mauricio Pochettino,Simone Inzaghi,38,33,2023-07-01,2021-06-03,2025-06-30,2025-06-30,1.68,1.92,999000000,563350000,33300000,22530000,20,19,11,2,20,16,30000,110280,23.7,28.8,0,1,0,0,0,0,,,,,,,,,,,,,,
"2009,2010",2010-02-17,15:45:00,Oitavas De Final,Oitavas De Final,Estádio do Dragão,Martin Hansson,40717,50399,Futebol Clube do Porto,FC Arsenal,Sérgio Conceição,Mikel Arteta,35,27,2017-07-01,2019-12-22,2024-06-30,2025-06-30,2.02,1.94,289000000,1100000000,10320000,43820000,7,21,4,2,18,18,137750,130000,26.5,25.7,2,1,0,0,1,1,,,,,,,,,,,,,,
"2010,2011",2011-03-08,15:45:00,Oitavas De Final,Oitavas De Final,Donbass Arena,Howard Webb,46543,51504,Shakhtar Donetsk,AS Roma,,,,,,,,,,,106000000,362150000,3120000,13930000,15,17,15,4,11,17,,,24,27.2,3,0,0,0,1,0,,,,,,,,,,,,,,
"2010,2011",2011-02-16,15:45:00,Oitavas De Final,Oitavas De Final,Olimpico di Roma,Olegário Benquerença,35873,73261,AS Roma,Shakhtar Donetsk,,,,,,,,,,,362150000,106000000,13930000,3120000,17,15,4,15,17,11,,,27.2,24,2,3,0,0,1,3,,,,,,,,,,,,,,
"2010,2011",2011-03-08,15:45:00,Oitavas De Final,Oitavas De Final,Spotify Camp Nou,Massimo Busacca,95486,99354,FC Barcelona,FC Arsenal,Xavi,Mikel Arteta,31,28,2021-11-06,2019-12-22,2025-06-30,2025-06-30,2.14,1.94,862000000,1100000000,41050000,43820000,16,21,2,2,10,18,170000,130000,26.6,25.7,3,1,0,0,1,0,,,,,,,,,,,,,,
"2010,2011",2011-03-15,15:45:00,Oitavas De Final,Oitavas De Final,Old Trafford,Carlos Velasco Carballo,73996,75653,Manchester United FC,Olympique Marselha,Erik ten Hag,Gennaro Gattuso,41,33,2022-07-01,2023-09-27,2025-06-30,2024-06-30,2.09,1.59,877300000,248650000,28300000,10360000,22,16,1,4,22,19,150000,,26.2,26.1,2,1,0,0,1,0,,,,,,,,,,,,,,
"2010,2011",2011-02-22,15:45:00,Oitavas De Final,Oitavas De Final,Stade de Gerland,Wolfgang Stark,40299,41044,Olympique Lyon,Real Madrid CF,Fabio Grosso,Carlo Ancelotti,33,51,2023-09-18,2021-07-01,2024-06-30,2024-06-30,1.71,2.01,192650000,1030000000,6880000,44610000,5,19,13,0,16,15,,93176,25,27.6,1,1,0,0,0,0,,,,,,,,,,,,,,
"2010,2011",2011-02-16,15:45:00,Oitavas De Final,Oitavas De Final,Emirates Stadium,Nicola Rizzoli,60355,,FC Arsenal,FC Barcelona,Mikel Arteta,Xavi,28,31,2019-12-22,2021-11-06,2025-06-30,2025-06-30,1.94,2.14,1100000000,862000000,43820000,41050000,21,16,2,2,18,10,130000,170000,25.7,26.6,2,1,0,0,0,1,,,,,,,,,,,,,,
"2010,2011",2011-02-15,15:45:00,Oitavas De Final,Oitavas De Final,Mestalla,Aleksey Nikolaev,42703,48600,Valência CF,Schalke 04,Rubén Baraja,Karel Geraerts,35,29,2023-02-14,2023-10-09,2025-06-30,2025-06-30,1.41,2.04,177900000,31150000,7730000,1070000,7,2,7,7,9,12,40000,174000,24.9,27.3,1,1,0,0,1,0,,,,,,,,,,,,,,
"2010,2011",2011-02-15,15:45:00,Oitavas De Final,Oitavas De Final,Giuseppe Meazza,Stéphane Lannoy,75652,81277,AC Milan,"Tottenham Hotspur ",Stefano Pioli,Ange Postecoglou,45,45,2019-10-09,2023-07-01,2025-06-30,2027-06-30,1.54,1.81,543250000,747600000,19400000,25780000,15,21,5,7,21,21,,,26.3,26,0,1,0,0,0,0,,,,,,,,,,,,,,
"2010,2011",2011-03-15,15:45:00,Oitavas De Final,Oitavas De Final,Allianz Arena,Pedro Proença,66000,,FC Bayern Munique,FC Internazionale,Thomas Tuchel,Simone Inzaghi,37,34,2023-03-25,2021-06-03,2025-06-30,2025-06-30,1.93,1.92,897700000,563350000,34530000,22530000,18,19,5,2,14,16,300000,110280,26.4,28.8,2,3,0,0,2,1,,,,,,,,,,,,,,
"2010,2011",2011-02-22,15:45:00,Oitavas De Final,Oitavas De Final,Parken,Björn Kuipers,36713,38065,FC Copenhagen,Chelsea FC,Jacob Neestrup,Mauricio Pochettino,22,38,2022-09-20,2023-07-01,2026-06-30,2025-06-30,1.92,1.68,66350000,999000000,2460000,33300000,9,20,13,11,14,20,18200,30000,25.5,23.7,0,2,0,0,0,1,,,,,,,,,,,,,,
"2010,2011",2011-03-09,15:45:00,Oitavas De Final,Oitavas De Final,Veltins-Arena,Jonas Eriksson,53517,62271,Schalke 04,Valência CF,Karel Geraerts,Rubén Baraja,29,35,2023-10-09,2023-02-14,2025-06-30,2025-06-30,2.04,1.41,31150000,177900000,1070000,7730000,2,7,7,7,12,9,174000,40000,27.3,24.9,3,1,0,0,1,1,,,,,,,,,,,,,,
"2010,2011",2011-02-23,15:45:00,Oitavas De Final,Oitavas De Final,Giuseppe Meazza,Viktor Kassai,75925,80000,FC Internazionale,FC Bayern Munique,Simone Inzaghi,Thomas Tuchel,34,37,2021-06-03,2023-03-25,2025-06-30,2025-06-30,1.92,1.93,563350000,897700000,22530000,34530000,19,18,2,5,16,14,110280,300000,28.8,26.4,0,1,0,0,0,0,,,,,,,,,,,,,,
"2010,2011",2011-03-16,15:45:00,Oitavas De Final,Oitavas De Final,Santiago Bernabéu,Damir Skomina,70034,81044,Real Madrid CF,Olympique Lyon,Carlo Ancelotti,Fabio Grosso,51,33,2021-07-01,2023-09-18,2024-06-30,2024-06-30,2.01,1.71,1030000000,192650000,44610000,6880000,19,5,0,13,15,16,93176,,27.6,25,3,0,0,0,1,0,,,,,,,,,,,,,,
"2010,2011",2011-02-23,15:45:00,Oitavas De Final,Oitavas De Final,Orange Vélodrome,Dr. Felix Brych,57957,67394,Olympique Marselha,Manchester United FC,Gennaro Gattuso,Erik ten Hag,33,41,2023-09-27,2022-07-01,2024-06-30,2025-06-30,1.59,2.09,248650000,877300000,10360000,28300000,16,22,4,1,19,22,,150000,26.1,26.2,0,0,0,0,0,0,,,,,,,,,,,,,,
"2010,2011",2011-03-09,15:45:00,Oitavas De Final,Oitavas De Final,White Hart Lane,Frank de Bleeckere,34320,36284,"Tottenham Hotspur ",AC Milan,Ange Postecoglou,Stefano Pioli,45,45,2023-07-01,2019-10-09,2027-06-30,2025-06-30,1.81,1.54,747600000,543250000,25780000,19400000,21,15,7,5,21,21,,,26,26.3,0,0,0,0,0,0,,,,,,,,,,,,,,
"2010,2011",2011-03-16,15:45:00,Oitavas De Final,Oitavas De Final,Stamford Bridge,Svein Oddvar Moen,36454,40853,Chelsea FC,FC Copenhagen,Mauricio Pochettino,Jacob Neestrup,39,23,2023-07-01,2022-09-20,2025-06-30,2026-06-30,1.68,1.92,999000000,66350000,33300000,2460000,20,9,11,13,20,14,30000,18200,23.7,25.5,0,0,0,0,0,0,,,,,,,,,,,,,,
"2011,2012",2012-03-07,15:45:00,Oitavas De Final,Oitavas De Final,Spotify Camp Nou,Svein Oddvar Moen,75632,98772,FC Barcelona,Bayer 04 Leverkusen,Xavi,Xabi Alonso,32,30,2021-11-06,2022-10-05,2025-06-30,2026-06-30,2.14,1.6,862000000,446050000,41050000,16520000,16,17,2,8,10,21,170000,30000,26.6,24.6,7,1,0,0,2,0,6,1,8,12,12,14,0,6,6,0,11,1,3,1
"2011,2012",2012-02-22,15:45:00,Oitavas De Final,Oitavas De Final,St. Jakob-Park,Nicola Rizzoli,36000,,FC Basel,FC Bayern Munique,Heiko Vogel,Thomas Tuchel,36,38,2023-09-29,2023-03-25,,2025-06-30,1.52,1.93,34050000,897700000,1140000,34530000,7,18,15,5,20,14,8094,300000,23.6,26.4,1,0,0,0,0,0,6,5,6,14,14,9,10,5,3,0,7,10,0,5
"2011,2012",2012-02-21,15:45:00,Oitavas De Final,Oitavas De Final,Stadio Diego Armando Maradona,Carlos Velasco Carballo,60074,,Napoli,Chelsea FC,Rudi Garcia,Mauricio Pochettino,48,39,2023-07-01,2023-07-01,2025-06-30,2025-06-30,1.73,1.68,587750000,999000000,21770000,33300000,16,20,1,11,17,20,89000,30000,26.3,23.7,3,1,0,0,2,1,4,4,7,19,23,12,4,4,5,4,7,5,5,5
